race_id,top1,winner_top3,winner_rank,spearman,rank_mae,ndcg5,n_entries,winner_logloss,winner_brier,model
2024_16,0.0,0.0,4.0,0.8035087719298245,3.2,0.5790184504438275,20.0,2.4135166537013273,0.053545462499999995,full
2024_17,0.0,1.0,3.0,0.543859649122807,4.8,0.5445091440074905,20.0,1.9634378659235299,0.0461206890625,full
2024_18,0.0,1.0,3.0,0.8771929824561402,2.6,0.774430195804811,20.0,1.7942625994461734,0.043564751562500004,full
2024_19,0.0,0.0,4.0,0.8403508771929825,3.2,0.6196963666643673,20.0,1.9969403201680922,0.046298559375,full
2024_20,0.0,0.0,5.0,0.6568627450980393,4.7,0.5361437905089772,20.0,2.555865738728494,0.051759509375,full
2024_21,1.0,1.0,1.0,0.4035714285714285,5.111111111111111,0.690141273854038,18.0,1.1948478965489353,0.03287387673611111,full
2024_22,0.0,0.0,5.0,0.717234262125903,3.6,0.31516947279359525,20.0,2.4404114099014493,0.05205866875,full
2024_23,0.0,1.0,3.0,0.43214285714285705,4.4,0.6384188142464245,20.0,1.7287846700666667,0.0420498203125,full
2024_24,1.0,1.0,1.0,0.6642156862745099,3.4,0.7853848191993196,20.0,1.454573201873185,0.035799228125,full
2025_01,1.0,1.0,1.0,0.6395604395604396,4.5,0.9028355767502371,20.0,1.2426270113074775,0.030961446875000003,full
2025_02,0.0,1.0,3.0,0.5205882352941177,5.6,0.7558689994293235,20.0,1.9096987670927412,0.0449554203125,full
2025_03,0.0,1.0,3.0,0.837593984962406,2.3,0.7998571566789879,20.0,1.8523059690960888,0.04412968906249999,full
2025_04,0.0,1.0,2.0,0.7089783281733747,3.7,0.7373259948886818,20.0,1.6799945058972345,0.0425037734375,full
2025_05,0.0,1.0,2.0,0.9484004127966976,2.4,0.7273315316582878,20.0,1.5284341282810134,0.03844401874999999,full
2025_06,0.0,1.0,2.0,0.8911764705882352,2.0,0.8560722310017573,20.0,1.4095629880592448,0.0357492171875,full
2025_07,0.0,1.0,3.0,0.915376676986584,2.6,0.7649943968077365,20.0,1.9241486572738007,0.046337196875,full
2025_08,1.0,1.0,1.0,0.5933952528379773,4.3,0.9359476947566552,20.0,1.2864490261501744,0.03219460312499999,full
2025_09,0.0,1.0,2.0,0.7107843137254903,3.6842105263157894,0.8486353216924086,19.0,1.3233195619585023,0.03556015296052632,full
2025_10,0.0,0.0,5.0,0.4303405572755417,4.7,0.47796999931378936,20.0,2.7527860949436014,0.05662008281249999,full
2025_11,0.0,1.0,2.0,0.7176470588235294,4.631578947368421,0.8316840144429573,19.0,1.3862943611198906,0.03807615624999999,full
2025_12,0.0,1.0,2.0,0.28928571428571426,4.947368421052632,0.7656334214634364,19.0,1.1748186146733628,0.03278467105263158,full
2025_13,1.0,1.0,1.0,0.5759398496240601,3.7,1.0,20.0,1.0613165039244128,0.028281651562500003,full
2025_14,0.0,1.0,2.0,0.5526315789473685,4.2,0.8493512133953158,20.0,1.0791773760295023,0.029375256250000002,full
2025_15,0.0,1.0,2.0,0.2239422084623323,6.0,0.5839612673655622,20.0,1.1079053355797024,0.029339776562500003,full
2025_16,0.0,1.0,3.0,0.8493292053663571,2.736842105263158,0.7351687477870975,19.0,2.381898899713771,0.05855830756578946,full
