driver_id,driver_code,constructor_id,season,round,race_id,circuit_id,source,observed_at,cutoff_utc
russell,RUS,mercedes,2024,4,2024_04,suzuka,previous_event_projection,2024-03-25 00:00:00+00:00,2024-04-04T17:00:00+00:00
sainz,SAI,ferrari,2024,4,2024_04,suzuka,previous_event_projection,2024-03-25 00:00:00+00:00,2024-04-04T17:00:00+00:00
stroll,STR,aston_martin,2024,4,2024_04,suzuka,previous_event_projection,2024-03-25 00:00:00+00:00,2024-04-04T17:00:00+00:00
tsunoda,TSU,rb,2024,4,2024_04,suzuka,previous_event_projection,2024-03-25 00:00:00+00:00,2024-04-04T17:00:00+00:00
zhou,ZHO,sauber,2024,4,2024_04,suzuka,previous_event_projection,2024-03-25 00:00:00+00:00,2024-04-04T17:00:00+00:00
albon,ALB,williams,2024,5,2024_05,shanghai,previous_event_projection,2024-04-08 00:00:00+00:00,2024-04-18T19:00:00+00:00
alonso,ALO,aston_martin,2024,5,2024_05,shanghai,previous_event_projection,2024-04-08 00:00:00+00:00,2024-04-18T19:00:00+00:00
bottas,BOT,sauber,2024,5,2024_05,shanghai,previous_event_projection,2024-04-08 00:00:00+00:00,2024-04-18T19:00:00+00:00
gasly,GAS,alpine,2024,5,2024_05,shanghai,previous_event_projection,2024-04-08 00:00:00+00:00,2024-04-18T19:00:00+00:00
hamilton,HAM,mercedes,2024,5,2024_05,shanghai,previous_event_projection,2024-04-08 00:00:00+00:00,2024-04-18T19:00:00+00:00
hulkenberg,HUL,haas,2024,5,2024_05,shanghai,previous_event_projection,2024-04-08 00:00:00+00:00,2024-04-18T19:00:00+00:00
kevin_magnussen,MAG,haas,2024,5,2024_05,shanghai,previous_event_projection,2024-04-08 00:00:00+00:00,2024-04-18T19:00:00+00:00
leclerc,LEC,ferrari,2024,5,2024_05,shanghai,previous_event_projection,2024-04-08 00:00:00+00:00,2024-04-18T19:00:00+00:00
max_verstappen,VER,red_bull,2024,5,2024_05,shanghai,previous_event_projection,2024-04-08 00:00:00+00:00,2024-04-18T19:00:00+00:00
norris,NOR,mclaren,2024,5,2024_05,shanghai,previous_event_projection,2024-04-08 00:00:00+00:00,2024-04-18T19:00:00+00:00
ocon,OCO,alpine,2024,5,2024_05,shanghai,previous_event_projection,2024-04-08 00:00:00+00:00,2024-04-18T19:00:00+00:00
perez,PER,red_bull,2024,5,2024_05,shanghai,previous_event_projection,2024-04-08 00:00:00+00:00,2024-04-18T19:00:00+00:00
piastri,PIA,mclaren,2024,5,2024_05,shanghai,previous_event_projection,2024-04-08 00:00:00+00:00,2024-04-18T19:00:00+00:00
ricciardo,RIC,rb,2024,5,2024_05,shanghai,previous_event_projection,2024-04-08 00:00:00+00:00,2024-04-18T19:00:00+00:00
russell,RUS,mercedes,2024,5,2024_05,shanghai,previous_event_projection,2024-04-08 00:00:00+00:00,2024-04-18T19:00:00+00:00
sainz,SAI,ferrari,2024,5,2024_05,shanghai,previous_event_projection,2024-04-08 00:00:00+00:00,2024-04-18T19:00:00+00:00
sargeant,SAR,williams,2024,5,2024_05,shanghai,previous_event_projection,2024-04-08 00:00:00+00:00,2024-04-18T19:00:00+00:00
stroll,STR,aston_martin,2024,5,2024_05,shanghai,previous_event_projection,2024-04-08 00:00:00+00:00,2024-04-18T19:00:00+00:00
tsunoda,TSU,rb,2024,5,2024_05,shanghai,previous_event_projection,2024-04-08 00:00:00+00:00,2024-04-18T19:00:00+00:00
zhou,ZHO,sauber,2024,5,2024_05,shanghai,previous_event_projection,2024-04-08 00:00:00+00:00,2024-04-18T19:00:00+00:00
albon,ALB,williams,2024,6,2024_06,miami,previous_event_projection,2024-04-22 00:00:00+00:00,2024-05-03T08:00:00+00:00
alonso,ALO,aston_martin,2024,6,2024_06,miami,previous_event_projection,2024-04-22 00:00:00+00:00,2024-05-03T08:00:00+00:00
bottas,BOT,sauber,2024,6,2024_06,miami,previous_event_projection,2024-04-22 00:00:00+00:00,2024-05-03T08:00:00+00:00
gasly,GAS,alpine,2024,6,2024_06,miami,previous_event_projection,2024-04-22 00:00:00+00:00,2024-05-03T08:00:00+00:00
hamilton,HAM,mercedes,2024,6,2024_06,miami,previous_event_projection,2024-04-22 00:00:00+00:00,2024-05-03T08:00:00+00:00
hulkenberg,HUL,haas,2024,6,2024_06,miami,previous_event_projection,2024-04-22 00:00:00+00:00,2024-05-03T08:00:00+00:00
kevin_magnussen,MAG,haas,2024,6,2024_06,miami,previous_event_projection,2024-04-22 00:00:00+00:00,2024-05-03T08:00:00+00:00
leclerc,LEC,ferrari,2024,6,2024_06,miami,previous_event_projection,2024-04-22 00:00:00+00:00,2024-05-03T08:00:00+00:00
max_verstappen,VER,red_bull,2024,6,2024_06,miami,previous_event_projection,2024-04-22 00:00:00+00:00,2024-05-03T08:00:00+00:00
norris,NOR,mclaren,2024,6,2024_06,miami,previous_event_projection,2024-04-22 00:00:00+00:00,2024-05-03T08:00:00+00:00
ocon,OCO,alpine,2024,6,2024_06,miami,previous_event_projection,2024-04-22 00:00:00+00:00,2024-05-03T08:00:00+00:00
perez,PER,red_bull,2024,6,2024_06,miami,previous_event_projection,2024-04-22 00:00:00+00:00,2024-05-03T08:00:00+00:00
piastri,PIA,mclaren,2024,6,2024_06,miami,previous_event_projection,2024-04-22 00:00:00+00:00,2024-05-03T08:00:00+00:00
ricciardo,RIC,rb,2024,6,2024_06,miami,previous_event_projection,2024-04-22 00:00:00+00:00,2024-05-03T08:00:00+00:00
russell,RUS,mercedes,2024,6,2024_06,miami,previous_event_projection,2024-04-22 00:00:00+00:00,2024-05-03T08:00:00+00:00
sainz,SAI,ferrari,2024,6,2024_06,miami,previous_event_projection,2024-04-22 00:00:00+00:00,2024-05-03T08:00:00+00:00
sargeant,SAR,williams,2024,6,2024_06,miami,previous_event_projection,2024-04-22 00:00:00+00:00,2024-05-03T08:00:00+00:00
stroll,STR,aston_martin,2024,6,2024_06,miami,previous_event_projection,2024-04-22 00:00:00+00:00,2024-05-03T08:00:00+00:00
tsunoda,TSU,rb,2024,6,2024_06,miami,previous_event_projection,2024-04-22 00:00:00+00:00,2024-05-03T08:00:00+00:00
zhou,ZHO,sauber,2024,6,2024_06,miami,previous_event_projection,2024-04-22 00:00:00+00:00,2024-05-03T08:00:00+00:00
albon,ALB,williams,2024,7,2024_07,imola,previous_event_projection,2024-05-06 00:00:00+00:00,2024-05-17T01:00:00+00:00
alonso,ALO,aston_martin,2024,7,2024_07,imola,previous_event_projection,2024-05-06 00:00:00+00:00,2024-05-17T01:00:00+00:00
bottas,BOT,sauber,2024,7,2024_07,imola,previous_event_projection,2024-05-06 00:00:00+00:00,2024-05-17T01:00:00+00:00
gasly,GAS,alpine,2024,7,2024_07,imola,previous_event_projection,2024-05-06 00:00:00+00:00,2024-05-17T01:00:00+00:00
hamilton,HAM,mercedes,2024,7,2024_07,imola,previous_event_projection,2024-05-06 00:00:00+00:00,2024-05-17T01:00:00+00:00
hulkenberg,HUL,haas,2024,7,2024_07,imola,previous_event_projection,2024-05-06 00:00:00+00:00,2024-05-17T01:00:00+00:00
kevin_magnussen,MAG,haas,2024,7,2024_07,imola,previous_event_projection,2024-05-06 00:00:00+00:00,2024-05-17T01:00:00+00:00
leclerc,LEC,ferrari,2024,7,2024_07,imola,previous_event_projection,2024-05-06 00:00:00+00:00,2024-05-17T01:00:00+00:00
max_verstappen,VER,red_bull,2024,7,2024_07,imola,previous_event_projection,2024-05-06 00:00:00+00:00,2024-05-17T01:00:00+00:00
norris,NOR,mclaren,2024,7,2024_07,imola,previous_event_projection,2024-05-06 00:00:00+00:00,2024-05-17T01:00:00+00:00
ocon,OCO,alpine,2024,7,2024_07,imola,previous_event_projection,2024-05-06 00:00:00+00:00,2024-05-17T01:00:00+00:00
perez,PER,red_bull,2024,7,2024_07,imola,previous_event_projection,2024-05-06 00:00:00+00:00,2024-05-17T01:00:00+00:00
piastri,PIA,mclaren,2024,7,2024_07,imola,previous_event_projection,2024-05-06 00:00:00+00:00,2024-05-17T01:00:00+00:00
ricciardo,RIC,rb,2024,7,2024_07,imola,previous_event_projection,2024-05-06 00:00:00+00:00,2024-05-17T01:00:00+00:00
russell,RUS,mercedes,2024,7,2024_07,imola,previous_event_projection,2024-05-06 00:00:00+00:00,2024-05-17T01:00:00+00:00
sainz,SAI,ferrari,2024,7,2024_07,imola,previous_event_projection,2024-05-06 00:00:00+00:00,2024-05-17T01:00:00+00:00
sargeant,SAR,williams,2024,7,2024_07,imola,previous_event_projection,2024-05-06 00:00:00+00:00,2024-05-17T01:00:00+00:00
stroll,STR,aston_martin,2024,7,2024_07,imola,previous_event_projection,2024-05-06 00:00:00+00:00,2024-05-17T01:00:00+00:00
tsunoda,TSU,rb,2024,7,2024_07,imola,previous_event_projection,2024-05-06 00:00:00+00:00,2024-05-17T01:00:00+00:00
zhou,ZHO,sauber,2024,7,2024_07,imola,previous_event_projection,2024-05-06 00:00:00+00:00,2024-05-17T01:00:00+00:00
albon,ALB,williams,2024,8,2024_08,monaco,previous_event_projection,2024-05-20 00:00:00+00:00,2024-05-24T01:00:00+00:00
alonso,ALO,aston_martin,2024,8,2024_08,monaco,previous_event_projection,2024-05-20 00:00:00+00:00,2024-05-24T01:00:00+00:00
bottas,BOT,sauber,2024,8,2024_08,monaco,previous_event_projection,2024-05-20 00:00:00+00:00,2024-05-24T01:00:00+00:00
gasly,GAS,alpine,2024,8,2024_08,monaco,previous_event_projection,2024-05-20 00:00:00+00:00,2024-05-24T01:00:00+00:00
hamilton,HAM,mercedes,2024,8,2024_08,monaco,previous_event_projection,2024-05-20 00:00:00+00:00,2024-05-24T01:00:00+00:00
hulkenberg,HUL,haas,2024,8,2024_08,monaco,previous_event_projection,2024-05-20 00:00:00+00:00,2024-05-24T01:00:00+00:00
kevin_magnussen,MAG,haas,2024,8,2024_08,monaco,previous_event_projection,2024-05-20 00:00:00+00:00,2024-05-24T01:00:00+00:00
leclerc,LEC,ferrari,2024,8,2024_08,monaco,previous_event_projection,2024-05-20 00:00:00+00:00,2024-05-24T01:00:00+00:00
max_verstappen,VER,red_bull,2024,8,2024_08,monaco,previous_event_projection,2024-05-20 00:00:00+00:00,2024-05-24T01:00:00+00:00
norris,NOR,mclaren,2024,8,2024_08,monaco,previous_event_projection,2024-05-20 00:00:00+00:00,2024-05-24T01:00:00+00:00
ocon,OCO,alpine,2024,8,2024_08,monaco,previous_event_projection,2024-05-20 00:00:00+00:00,2024-05-24T01:00:00+00:00
perez,PER,red_bull,2024,8,2024_08,monaco,previous_event_projection,2024-05-20 00:00:00+00:00,2024-05-24T01:00:00+00:00
piastri,PIA,mclaren,2024,8,2024_08,monaco,previous_event_projection,2024-05-20 00:00:00+00:00,2024-05-24T01:00:00+00:00
ricciardo,RIC,rb,2024,8,2024_08,monaco,previous_event_projection,2024-05-20 00:00:00+00:00,2024-05-24T01:00:00+00:00
russell,RUS,mercedes,2024,8,2024_08,monaco,previous_event_projection,2024-05-20 00:00:00+00:00,2024-05-24T01:00:00+00:00
sainz,SAI,ferrari,2024,8,2024_08,monaco,previous_event_projection,2024-05-20 00:00:00+00:00,2024-05-24T01:00:00+00:00
sargeant,SAR,williams,2024,8,2024_08,monaco,previous_event_projection,2024-05-20 00:00:00+00:00,2024-05-24T01:00:00+00:00
stroll,STR,aston_martin,2024,8,2024_08,monaco,previous_event_projection,2024-05-20 00:00:00+00:00,2024-05-24T01:00:00+00:00
tsunoda,TSU,rb,2024,8,2024_08,monaco,previous_event_projection,2024-05-20 00:00:00+00:00,2024-05-24T01:00:00+00:00
zhou,ZHO,sauber,2024,8,2024_08,monaco,previous_event_projection,2024-05-20 00:00:00+00:00,2024-05-24T01:00:00+00:00
albon,ALB,williams,2024,9,2024_09,villeneuve,previous_event_projection,2024-05-27 00:00:00+00:00,2024-06-07T06:00:00+00:00
alonso,ALO,aston_martin,2024,9,2024_09,villeneuve,previous_event_projection,2024-05-27 00:00:00+00:00,2024-06-07T06:00:00+00:00
bottas,BOT,sauber,2024,9,2024_09,villeneuve,previous_event_projection,2024-05-27 00:00:00+00:00,2024-06-07T06:00:00+00:00
gasly,GAS,alpine,2024,9,2024_09,villeneuve,previous_event_projection,2024-05-27 00:00:00+00:00,2024-06-07T06:00:00+00:00
hamilton,HAM,mercedes,2024,9,2024_09,villeneuve,previous_event_projection,2024-05-27 00:00:00+00:00,2024-06-07T06:00:00+00:00
hulkenberg,HUL,haas,2024,9,2024_09,villeneuve,previous_event_projection,2024-05-27 00:00:00+00:00,2024-06-07T06:00:00+00:00
kevin_magnussen,MAG,haas,2024,9,2024_09,villeneuve,previous_event_projection,2024-05-27 00:00:00+00:00,2024-06-07T06:00:00+00:00
leclerc,LEC,ferrari,2024,9,2024_09,villeneuve,previous_event_projection,2024-05-27 00:00:00+00:00,2024-06-07T06:00:00+00:00
max_verstappen,VER,red_bull,2024,9,2024_09,villeneuve,previous_event_projection,2024-05-27 00:00:00+00:00,2024-06-07T06:00:00+00:00
norris,NOR,mclaren,2024,9,2024_09,villeneuve,previous_event_projection,2024-05-27 00:00:00+00:00,2024-06-07T06:00:00+00:00
ocon,OCO,alpine,2024,9,2024_09,villeneuve,previous_event_projection,2024-05-27 00:00:00+00:00,2024-06-07T06:00:00+00:00
perez,PER,red_bull,2024,9,2024_09,villeneuve,previous_event_projection,2024-05-27 00:00:00+00:00,2024-06-07T06:00:00+00:00
piastri,PIA,mclaren,2024,9,2024_09,villeneuve,previous_event_projection,2024-05-27 00:00:00+00:00,2024-06-07T06:00:00+00:00
ricciardo,RIC,rb,2024,9,2024_09,villeneuve,previous_event_projection,2024-05-27 00:00:00+00:00,2024-06-07T06:00:00+00:00
russell,RUS,mercedes,2024,9,2024_09,villeneuve,previous_event_projection,2024-05-27 00:00:00+00:00,2024-06-07T06:00:00+00:00
sainz,SAI,ferrari,2024,9,2024_09,villeneuve,previous_event_projection,2024-05-27 00:00:00+00:00,2024-06-07T06:00:00+00:00
sargeant,SAR,williams,2024,9,2024_09,villeneuve,previous_event_projection,2024-05-27 00:00:00+00:00,2024-06-07T06:00:00+00:00
stroll,STR,aston_martin,2024,9,2024_09,villeneuve,previous_event_projection,2024-05-27 00:00:00+00:00,2024-06-07T06:00:00+00:00
tsunoda,TSU,rb,2024,9,2024_09,villeneuve,previous_event_projection,2024-05-27 00:00:00+00:00,2024-06-07T06:00:00+00:00
zhou,ZHO,sauber,2024,9,2024_09,villeneuve,previous_event_projection,2024-05-27 00:00:00+00:00,2024-06-07T06:00:00+00:00
albon,ALB,williams,2024,10,2024_10,catalunya,previous_event_projection,2024-06-10 00:00:00+00:00,2024-06-21T01:00:00+00:00
alonso,ALO,aston_martin,2024,10,2024_10,catalunya,previous_event_projection,2024-06-10 00:00:00+00:00,2024-06-21T01:00:00+00:00
bottas,BOT,sauber,2024,10,2024_10,catalunya,previous_event_projection,2024-06-10 00:00:00+00:00,2024-06-21T01:00:00+00:00
gasly,GAS,alpine,2024,10,2024_10,catalunya,previous_event_projection,2024-06-10 00:00:00+00:00,2024-06-21T01:00:00+00:00
hamilton,HAM,mercedes,2024,10,2024_10,catalunya,previous_event_projection,2024-06-10 00:00:00+00:00,2024-06-21T01:00:00+00:00
hulkenberg,HUL,haas,2024,10,2024_10,catalunya,previous_event_projection,2024-06-10 00:00:00+00:00,2024-06-21T01:00:00+00:00
kevin_magnussen,MAG,haas,2024,10,2024_10,catalunya,previous_event_projection,2024-06-10 00:00:00+00:00,2024-06-21T01:00:00+00:00
leclerc,LEC,ferrari,2024,10,2024_10,catalunya,previous_event_projection,2024-06-10 00:00:00+00:00,2024-06-21T01:00:00+00:00
max_verstappen,VER,red_bull,2024,10,2024_10,catalunya,previous_event_projection,2024-06-10 00:00:00+00:00,2024-06-21T01:00:00+00:00
norris,NOR,mclaren,2024,10,2024_10,catalunya,previous_event_projection,2024-06-10 00:00:00+00:00,2024-06-21T01:00:00+00:00
ocon,OCO,alpine,2024,10,2024_10,catalunya,previous_event_projection,2024-06-10 00:00:00+00:00,2024-06-21T01:00:00+00:00
perez,PER,red_bull,2024,10,2024_10,catalunya,previous_event_projection,2024-06-10 00:00:00+00:00,2024-06-21T01:00:00+00:00
piastri,PIA,mclaren,2024,10,2024_10,catalunya,previous_event_projection,2024-06-10 00:00:00+00:00,2024-06-21T01:00:00+00:00
ricciardo,RIC,rb,2024,10,2024_10,catalunya,previous_event_projection,2024-06-10 00:00:00+00:00,2024-06-21T01:00:00+00:00
russell,RUS,mercedes,2024,10,2024_10,catalunya,previous_event_projection,2024-06-10 00:00:00+00:00,2024-06-21T01:00:00+00:00
sainz,SAI,ferrari,2024,10,2024_10,catalunya,previous_event_projection,2024-06-10 00:00:00+00:00,2024-06-21T01:00:00+00:00
sargeant,SAR,williams,2024,10,2024_10,catalunya,previous_event_projection,2024-06-10 00:00:00+00:00,2024-06-21T01:00:00+00:00
stroll,STR,aston_martin,2024,10,2024_10,catalunya,previous_event_projection,2024-06-10 00:00:00+00:00,2024-06-21T01:00:00+00:00
tsunoda,TSU,rb,2024,10,2024_10,catalunya,previous_event_projection,2024-06-10 00:00:00+00:00,2024-06-21T01:00:00+00:00
zhou,ZHO,sauber,2024,10,2024_10,catalunya,previous_event_projection,2024-06-10 00:00:00+00:00,2024-06-21T01:00:00+00:00
albon,ALB,williams,2024,11,2024_11,red_bull_ring,previous_event_projection,2024-06-24 00:00:00+00:00,2024-06-28T01:00:00+00:00
alonso,ALO,aston_martin,2024,11,2024_11,red_bull_ring,previous_event_projection,2024-06-24 00:00:00+00:00,2024-06-28T01:00:00+00:00
bottas,BOT,sauber,2024,11,2024_11,red_bull_ring,previous_event_projection,2024-06-24 00:00:00+00:00,2024-06-28T01:00:00+00:00
gasly,GAS,alpine,2024,11,2024_11,red_bull_ring,previous_event_projection,2024-06-24 00:00:00+00:00,2024-06-28T01:00:00+00:00
hamilton,HAM,mercedes,2024,11,2024_11,red_bull_ring,previous_event_projection,2024-06-24 00:00:00+00:00,2024-06-28T01:00:00+00:00
hulkenberg,HUL,haas,2024,11,2024_11,red_bull_ring,previous_event_projection,2024-06-24 00:00:00+00:00,2024-06-28T01:00:00+00:00
kevin_magnussen,MAG,haas,2024,11,2024_11,red_bull_ring,previous_event_projection,2024-06-24 00:00:00+00:00,2024-06-28T01:00:00+00:00
leclerc,LEC,ferrari,2024,11,2024_11,red_bull_ring,previous_event_projection,2024-06-24 00:00:00+00:00,2024-06-28T01:00:00+00:00
max_verstappen,VER,red_bull,2024,11,2024_11,red_bull_ring,previous_event_projection,2024-06-24 00:00:00+00:00,2024-06-28T01:00:00+00:00
norris,NOR,mclaren,2024,11,2024_11,red_bull_ring,previous_event_projection,2024-06-24 00:00:00+00:00,2024-06-28T01:00:00+00:00
ocon,OCO,alpine,2024,11,2024_11,red_bull_ring,previous_event_projection,2024-06-24 00:00:00+00:00,2024-06-28T01:00:00+00:00
perez,PER,red_bull,2024,11,2024_11,red_bull_ring,previous_event_projection,2024-06-24 00:00:00+00:00,2024-06-28T01:00:00+00:00
piastri,PIA,mclaren,2024,11,2024_11,red_bull_ring,previous_event_projection,2024-06-24 00:00:00+00:00,2024-06-28T01:00:00+00:00
ricciardo,RIC,rb,2024,11,2024_11,red_bull_ring,previous_event_projection,2024-06-24 00:00:00+00:00,2024-06-28T01:00:00+00:00
russell,RUS,mercedes,2024,11,2024_11,red_bull_ring,previous_event_projection,2024-06-24 00:00:00+00:00,2024-06-28T01:00:00+00:00
sainz,SAI,ferrari,2024,11,2024_11,red_bull_ring,previous_event_projection,2024-06-24 00:00:00+00:00,2024-06-28T01:00:00+00:00
sargeant,SAR,williams,2024,11,2024_11,red_bull_ring,previous_event_projection,2024-06-24 00:00:00+00:00,2024-06-28T01:00:00+00:00
stroll,STR,aston_martin,2024,11,2024_11,red_bull_ring,previous_event_projection,2024-06-24 00:00:00+00:00,2024-06-28T01:00:00+00:00
tsunoda,TSU,rb,2024,11,2024_11,red_bull_ring,previous_event_projection,2024-06-24 00:00:00+00:00,2024-06-28T01:00:00+00:00
zhou,ZHO,sauber,2024,11,2024_11,red_bull_ring,previous_event_projection,2024-06-24 00:00:00+00:00,2024-06-28T01:00:00+00:00
albon,ALB,williams,2024,12,2024_12,silverstone,previous_event_projection,2024-07-01 00:00:00+00:00,2024-07-05T02:00:00+00:00
alonso,ALO,aston_martin,2024,12,2024_12,silverstone,previous_event_projection,2024-07-01 00:00:00+00:00,2024-07-05T02:00:00+00:00
bottas,BOT,sauber,2024,12,2024_12,silverstone,previous_event_projection,2024-07-01 00:00:00+00:00,2024-07-05T02:00:00+00:00
gasly,GAS,alpine,2024,12,2024_12,silverstone,previous_event_projection,2024-07-01 00:00:00+00:00,2024-07-05T02:00:00+00:00
hamilton,HAM,mercedes,2024,12,2024_12,silverstone,previous_event_projection,2024-07-01 00:00:00+00:00,2024-07-05T02:00:00+00:00
hulkenberg,HUL,haas,2024,12,2024_12,silverstone,previous_event_projection,2024-07-01 00:00:00+00:00,2024-07-05T02:00:00+00:00
kevin_magnussen,MAG,haas,2024,12,2024_12,silverstone,previous_event_projection,2024-07-01 00:00:00+00:00,2024-07-05T02:00:00+00:00
leclerc,LEC,ferrari,2024,12,2024_12,silverstone,previous_event_projection,2024-07-01 00:00:00+00:00,2024-07-05T02:00:00+00:00
max_verstappen,VER,red_bull,2024,12,2024_12,silverstone,previous_event_projection,2024-07-01 00:00:00+00:00,2024-07-05T02:00:00+00:00
norris,NOR,mclaren,2024,12,2024_12,silverstone,previous_event_projection,2024-07-01 00:00:00+00:00,2024-07-05T02:00:00+00:00
ocon,OCO,alpine,2024,12,2024_12,silverstone,previous_event_projection,2024-07-01 00:00:00+00:00,2024-07-05T02:00:00+00:00
perez,PER,red_bull,2024,12,2024_12,silverstone,previous_event_projection,2024-07-01 00:00:00+00:00,2024-07-05T02:00:00+00:00
piastri,PIA,mclaren,2024,12,2024_12,silverstone,previous_event_projection,2024-07-01 00:00:00+00:00,2024-07-05T02:00:00+00:00
ricciardo,RIC,rb,2024,12,2024_12,silverstone,previous_event_projection,2024-07-01 00:00:00+00:00,2024-07-05T02:00:00+00:00
russell,RUS,mercedes,2024,12,2024_12,silverstone,previous_event_projection,2024-07-01 00:00:00+00:00,2024-07-05T02:00:00+00:00
sainz,SAI,ferrari,2024,12,2024_12,silverstone,previous_event_projection,2024-07-01 00:00:00+00:00,2024-07-05T02:00:00+00:00
sargeant,SAR,williams,2024,12,2024_12,silverstone,previous_event_projection,2024-07-01 00:00:00+00:00,2024-07-05T02:00:00+00:00
stroll,STR,aston_martin,2024,12,2024_12,silverstone,previous_event_projection,2024-07-01 00:00:00+00:00,2024-07-05T02:00:00+00:00
tsunoda,TSU,rb,2024,12,2024_12,silverstone,previous_event_projection,2024-07-01 00:00:00+00:00,2024-07-05T02:00:00+00:00
zhou,ZHO,sauber,2024,12,2024_12,silverstone,previous_event_projection,2024-07-01 00:00:00+00:00,2024-07-05T02:00:00+00:00
albon,ALB,williams,2024,13,2024_13,hungaroring,previous_event_projection,2024-07-08 00:00:00+00:00,2024-07-19T01:00:00+00:00
alonso,ALO,aston_martin,2024,13,2024_13,hungaroring,previous_event_projection,2024-07-08 00:00:00+00:00,2024-07-19T01:00:00+00:00
bottas,BOT,sauber,2024,13,2024_13,hungaroring,previous_event_projection,2024-07-08 00:00:00+00:00,2024-07-19T01:00:00+00:00
hamilton,HAM,mercedes,2024,13,2024_13,hungaroring,previous_event_projection,2024-07-08 00:00:00+00:00,2024-07-19T01:00:00+00:00
hulkenberg,HUL,haas,2024,13,2024_13,hungaroring,previous_event_projection,2024-07-08 00:00:00+00:00,2024-07-19T01:00:00+00:00
kevin_magnussen,MAG,haas,2024,13,2024_13,hungaroring,previous_event_projection,2024-07-08 00:00:00+00:00,2024-07-19T01:00:00+00:00
leclerc,LEC,ferrari,2024,13,2024_13,hungaroring,previous_event_projection,2024-07-08 00:00:00+00:00,2024-07-19T01:00:00+00:00
max_verstappen,VER,red_bull,2024,13,2024_13,hungaroring,previous_event_projection,2024-07-08 00:00:00+00:00,2024-07-19T01:00:00+00:00
norris,NOR,mclaren,2024,13,2024_13,hungaroring,previous_event_projection,2024-07-08 00:00:00+00:00,2024-07-19T01:00:00+00:00
ocon,OCO,alpine,2024,13,2024_13,hungaroring,previous_event_projection,2024-07-08 00:00:00+00:00,2024-07-19T01:00:00+00:00
perez,PER,red_bull,2024,13,2024_13,hungaroring,previous_event_projection,2024-07-08 00:00:00+00:00,2024-07-19T01:00:00+00:00
piastri,PIA,mclaren,2024,13,2024_13,hungaroring,previous_event_projection,2024-07-08 00:00:00+00:00,2024-07-19T01:00:00+00:00
ricciardo,RIC,rb,2024,13,2024_13,hungaroring,previous_event_projection,2024-07-08 00:00:00+00:00,2024-07-19T01:00:00+00:00
russell,RUS,mercedes,2024,13,2024_13,hungaroring,previous_event_projection,2024-07-08 00:00:00+00:00,2024-07-19T01:00:00+00:00
sainz,SAI,ferrari,2024,13,2024_13,hungaroring,previous_event_projection,2024-07-08 00:00:00+00:00,2024-07-19T01:00:00+00:00
sargeant,SAR,williams,2024,13,2024_13,hungaroring,previous_event_projection,2024-07-08 00:00:00+00:00,2024-07-19T01:00:00+00:00
stroll,STR,aston_martin,2024,13,2024_13,hungaroring,previous_event_projection,2024-07-08 00:00:00+00:00,2024-07-19T01:00:00+00:00
tsunoda,TSU,rb,2024,13,2024_13,hungaroring,previous_event_projection,2024-07-08 00:00:00+00:00,2024-07-19T01:00:00+00:00
zhou,ZHO,sauber,2024,13,2024_13,hungaroring,previous_event_projection,2024-07-08 00:00:00+00:00,2024-07-19T01:00:00+00:00
albon,ALB,williams,2024,14,2024_14,spa,previous_event_projection,2024-07-22 00:00:00+00:00,2024-07-26T01:00:00+00:00
alonso,ALO,aston_martin,2024,14,2024_14,spa,previous_event_projection,2024-07-22 00:00:00+00:00,2024-07-26T01:00:00+00:00
bottas,BOT,sauber,2024,14,2024_14,spa,previous_event_projection,2024-07-22 00:00:00+00:00,2024-07-26T01:00:00+00:00
gasly,GAS,alpine,2024,14,2024_14,spa,previous_event_projection,2024-07-22 00:00:00+00:00,2024-07-26T01:00:00+00:00
hamilton,HAM,mercedes,2024,14,2024_14,spa,previous_event_projection,2024-07-22 00:00:00+00:00,2024-07-26T01:00:00+00:00
hulkenberg,HUL,haas,2024,14,2024_14,spa,previous_event_projection,2024-07-22 00:00:00+00:00,2024-07-26T01:00:00+00:00
kevin_magnussen,MAG,haas,2024,14,2024_14,spa,previous_event_projection,2024-07-22 00:00:00+00:00,2024-07-26T01:00:00+00:00
leclerc,LEC,ferrari,2024,14,2024_14,spa,previous_event_projection,2024-07-22 00:00:00+00:00,2024-07-26T01:00:00+00:00
max_verstappen,VER,red_bull,2024,14,2024_14,spa,previous_event_projection,2024-07-22 00:00:00+00:00,2024-07-26T01:00:00+00:00
norris,NOR,mclaren,2024,14,2024_14,spa,previous_event_projection,2024-07-22 00:00:00+00:00,2024-07-26T01:00:00+00:00
ocon,OCO,alpine,2024,14,2024_14,spa,previous_event_projection,2024-07-22 00:00:00+00:00,2024-07-26T01:00:00+00:00
perez,PER,red_bull,2024,14,2024_14,spa,previous_event_projection,2024-07-22 00:00:00+00:00,2024-07-26T01:00:00+00:00
piastri,PIA,mclaren,2024,14,2024_14,spa,previous_event_projection,2024-07-22 00:00:00+00:00,2024-07-26T01:00:00+00:00
ricciardo,RIC,rb,2024,14,2024_14,spa,previous_event_projection,2024-07-22 00:00:00+00:00,2024-07-26T01:00:00+00:00
russell,RUS,mercedes,2024,14,2024_14,spa,previous_event_projection,2024-07-22 00:00:00+00:00,2024-07-26T01:00:00+00:00
sainz,SAI,ferrari,2024,14,2024_14,spa,previous_event_projection,2024-07-22 00:00:00+00:00,2024-07-26T01:00:00+00:00
