race_id,model,temperature,n_races,last_training_index,objective
2024_11,calibrated_latent_strength,0.29128750006443543,76,213.0,winner
2024_12,calibrated_latent_strength,0.29641029471958036,77,214.0,winner
2024_13,calibrated_latent_strength,0.30233203036283196,78,215.0,winner
2024_14,calibrated_latent_strength,0.30549736827516594,79,216.0,winner
2024_15,calibrated_latent_strength,0.30867878708484314,80,217.0,winner
2024_16,calibrated_latent_strength,0.3096336823514159,81,218.0,winner
2024_17,calibrated_latent_strength,0.3119390830058649,82,219.0,winner
2024_18,calibrated_latent_strength,0.31258024659896355,83,220.0,winner
2024_19,calibrated_latent_strength,0.31271737745978245,84,221.0,winner
2024_20,calibrated_latent_strength,0.3131032884256821,85,222.0,winner
2024_21,calibrated_latent_strength,0.315042282716561,86,223.0,winner
2024_22,calibrated_latent_strength,0.3131905979296257,87,224.0,winner
2024_23,calibrated_latent_strength,0.3151382231095129,88,225.0,winner
2024_24,calibrated_latent_strength,0.31508499180176497,89,226.0,winner
2025_01,calibrated_latent_strength,0.3139332523411657,90,227.0,winner
2025_02,calibrated_latent_strength,0.31231388909531677,91,228.0,winner
2025_03,calibrated_latent_strength,0.3129229035516499,92,229.0,winner
2025_04,calibrated_latent_strength,0.3132670318368172,93,230.0,winner
2025_05,calibrated_latent_strength,0.31314996834602726,94,231.0,winner
2025_06,calibrated_latent_strength,0.31249344060691786,95,232.0,winner
2025_07,calibrated_latent_strength,0.3114593630776383,96,233.0,winner
2025_08,calibrated_latent_strength,0.3118520787100562,97,234.0,winner
2025_09,calibrated_latent_strength,0.3103170820860683,98,235.0,winner
2025_10,calibrated_latent_strength,0.3092591526726969,99,236.0,winner
2025_11,calibrated_latent_strength,0.31217902489230165,100,237.0,winner
2025_12,calibrated_latent_strength,0.31137714406588873,101,238.0,winner
2025_13,calibrated_latent_strength,0.3100720273992641,102,239.0,winner
2025_14,calibrated_latent_strength,0.3085970469767197,103,240.0,winner
2025_15,calibrated_latent_strength,0.30728762988462,104,241.0,winner
2025_16,calibrated_latent_strength,0.30594326390094845,105,242.0,winner
2025_17,calibrated_latent_strength,0.30813369082294845,106,243.0,winner
2025_18,calibrated_latent_strength,0.30962162791361786,107,244.0,winner
2025_19,calibrated_latent_strength,0.31127704618744484,108,245.0,winner
2025_20,calibrated_latent_strength,0.3113880653522514,109,246.0,winner
2025_21,calibrated_latent_strength,0.31013837792146537,110,247.0,winner
2025_22,calibrated_latent_strength,0.3085465869642364,111,248.0,winner
2025_23,calibrated_latent_strength,0.3089485779004977,112,249.0,winner
2025_24,calibrated_latent_strength,0.3093622213227869,113,250.0,winner
2022_01,plackett_luce,0.9402119468001823,22,159.0,ranking
2022_02,plackett_luce,1.013444573342711,23,160.0,ranking
2022_03,plackett_luce,1.0105060610164012,24,161.0,ranking
2022_04,plackett_luce,1.0078219754143334,25,162.0,ranking
2022_05,plackett_luce,1.0241538952450169,26,163.0,ranking
2022_06,plackett_luce,1.0023374997380052,27,164.0,ranking
2022_07,plackett_luce,0.9794729686321305,28,165.0,ranking
